"아이디","geometry","관리번호","관할경찰서","구","동","시설명","시설구분","주소","x좌표","y좌표"
"2076","MULTIPOINT(941077.564971273 1949223.27524525)","0","양천경찰서","양천구","","강서중앙어린이집","어린이집","서울특별시 양천구 월정로42길 7","126.8330257","37.540453"
"2077","MULTIPOINT(941049.94430271 1949273.89842277)","0","양천경찰서","양천구","","세진유치원","유치원","서울특별시 양천구 월정로46길 9","126.832709","37.5409075"
"2078","MULTIPOINT(941570.626445159 1947416.17846887)","0","양천경찰서","양천구","","다솜유치원","유치원","서울특별시 양천구 월정로9길 23-4","126.8387504","37.524197"
"2079","MULTIPOINT(942052.137585412 1946533.45967889)","0","양천경찰서","양천구","","신남초교","초등학교","서울특별시 양천구 절골8길 33","126.844269","37.5162714"
"2080","MULTIPOINT(943144.977362161 1946537.41342964)","0","양천경찰서","양천구","","양명초교","초등학교","서울특별시 양천구 중앙로 204","126.856634416","37.516375041"
"2081","MULTIPOINT(942894.806523467 1946430.27038361)","0","양천경찰서","양천구","","남명초교","초등학교","서울특별시 양천구 중앙로23길 3","126.853812","37.5153939"
"2082","MULTIPOINT(942573.243285306 1946807.50771573)","0","양천경찰서","양천구","","신정3어린이집","어린이집","서울특별시 양천구 중앙로47길 30","126.850144","37.518774"
"2083","MULTIPOINT(941277.573986641 1946954.69240094)","0","양천경찰서","양천구","","잉글리쉬러닝베이(신월)","학원","서울특별시 양천구 지양로 46","126.835471","37.520019"
"2084","MULTIPOINT(941003.70601062 1947166.12844084)","0","양천경찰서","양천구","","우리또래어린이집","어린이집","서울특별시 양천구 지양로11길 9","126.832355","37.5219072"
"2085","MULTIPOINT(940882.471207663 1947279.24965608)","0","양천경찰서","양천구","","이화유치원","유치원","서울특별시 양천구 지양로15길 9","126.830974","37.522919"
"2086","MULTIPOINT(941139.992109709 1947046.53392483)","0","양천경찰서","양천구","","상아유치원","유치원","서울특별시 양천구 지양로5길 2","126.8339068","37.520838"
"2087","MULTIPOINT(940956.898683358 1946996.01846976)","0","양천경찰서","양천구","","그림나라어린이집","어린이집","서울특별시 양천구 지양로7길 26","126.831839","37.520371"
"2088","MULTIPOINT(940223.877428145 1949001.91370305)","0","양천경찰서","양천구","","양원초교","초등학교","서울특별시 양천구 화곡로 16","126.823381","37.5384029"
"2089","MULTIPOINT(946508.617337006 1944476.28849704)","0","영등포경찰서","영등구","","해태어린이집","어린이집","서울특별시 영등포구 가마산로 316","126.894845","37.497999"
"2090","MULTIPOINT(946989.374509478 1944956.17114902)","0","영등포경찰서","영등구","","파랑새유치원","유치원","서울특별시 영등포구 가마산로 384","126.900249","37.502352"
"2091","MULTIPOINT(947185.932907357 1945105.25638569)","0","영등포경찰서","영등구","","성락유치원","유치원","서울특별시 영등포구 가마산로 410","126.902462","37.503707"
"2092","MULTIPOINT(947592.922890223 1945574.54700165)","0","영등포경찰서","영등구","","도림초등학교","초등학교","서울특별시 영등포구 가마산로65길 22","126.907033","37.50796"
"2093","MULTIPOINT(948845.545492713 1945277.06145863)","0","영등포경찰서","영등구","","성모유치원","유치원","서울특별시 영등포구 가마산로89길 7","126.921226","37.505349"
"2094","MULTIPOINT(946821.128770235 1946131.19558065)","0","영등포경찰서","영등구","","영등포초등학교병설유치원","유치원","서울특별시 영등포구 경인로 756","126.898260592","37.512933"
"2095","MULTIPOINT(949994.659969961 1946655.26269849)","0","영등포경찰서","영등구","","침례유치원","유치원","서울특별시 영등포구 국제금융로 118","126.934133","37.517834"
"2096","MULTIPOINT(947665.506850294 1947687.37393549)","0","영등포경찰서","영등구","","영동초등학교","초등학교","서울특별시 영등포구 국회대로53길 20","126.907703721","37.527007361"
"2097","MULTIPOINT(946964.635893205 1948241.19788727)","0","영등포경찰서","영등구","","당서초등학교","초등학교","서울특별시 영등포구 당산로 187","126.899732","37.531959"
"2098","MULTIPOINT(946417.669493858 1947495.79846115)","0","영등포경찰서","영등구","","무지개영재어린이집","어린이집","서울특별시 영등포구 당산로27길 23-2","126.893596","37.525209"
"2099","MULTIPOINT(946825.706797381 1947449.13104515)","0","영등포경찰서","영등구","","은하유치원","유치원","서울특별시 영등포구 당산로28길 11","126.898217","37.524812"
"2100","MULTIPOINT(946730.128962191 1947881.77966572)","0","영등포경찰서","영등구","","푸른나라유치원","유치원","서울특별시 영등포구 당산로35길 3","126.897104","37.528706"
"2101","MULTIPOINT(958901.055043236 1951843.38701324)","0","성동경찰서","성동구","","송곡유치원","유치원","서울특별시 성동구 무학로6길 41","127.034625","37.565036"
"2102","MULTIPOINT(946997.265983316 1943974.89060292)","0","영등포경찰서","영등구","","대동초등학교병설유치원","유치원","서울특별시 영등포구 대림로21길 6","126.900409","37.493508"
"2103","MULTIPOINT(946859.453120359 1944238.93983004)","0","영등포경찰서","영등구","","정은유치원","유치원","서울특별시 영등포구 대림로27가길 10","126.898831","37.49588"
"2104","MULTIPOINT(947474.796075595 1943831.62360464)","0","영등포경찰서","영등구","","신대림초등학교","초등학교","서울특별시 영등포구 대림로8길 25","126.905821","37.492244"
"2105","MULTIPOINT(947930.156296397 1944465.93856692)","0","영등포경찰서","영등구","","새나유치원","유치원","서울특별시 영등포구 대방천로 180","126.910927","37.497987"
"2106","MULTIPOINT(948117.711700507 1944575.60431687)","0","영등포경찰서","영등구","","꿈나무어린이집","어린이집","서울특별시 영등포구 대방천로 199","126.913041","37.498986"
"2107","MULTIPOINT(948133.586497669 1944442.14529847)","0","영등포경찰서","영등구","","대길초등학교","초등학교","서울특별시 영등포구 대방천로 206","126.91323","37.497784"
"2108","MULTIPOINT(947042.707676741 1944558.63496531)","0","영등포경찰서","영등구","","도신초등학교병설유치원","유치원","서울특별시 영등포구 도림로53길 32-9","126.900881","37.498772"
"2109","MULTIPOINT(946541.68764479 1945389.75859581)","0","영등포경찰서","영등구","","큰나무유치원","유치원","서울특별시 영등포구 도신로 31","126.895152695","37.506234168"
"2110","MULTIPOINT(947024.810580374 1945332.01101793)","0","영등포경찰서","영등구","","우성유치원","유치원","서울특별시 영등포구 도신로 68-1","126.900622815","37.5057415419"
"2111","MULTIPOINT(946588.49387672 1944773.78382213)","0","영등포경찰서","영등구","","신영초등학교","초등학교","서울특별시 영등포구 도신로4길 32","126.895727","37.500685"
"2112","MULTIPOINT(948564.380551365 1945791.26671539)","0","영등포경찰서","영등구","","영신초등학교","초등학교","서울특별시 영등포구 도신로60길 23","126.918009","37.509968"
"2113","MULTIPOINT(948492.915674962 1945711.60417449)","0","영등포경찰서","영등구","","연화유치원","유치원","서울특별시 영등포구 도신로60길 30","126.917206","37.509246"
"2114","MULTIPOINT(946730.34069747 1945045.80840645)","0","영등포경찰서","영등구","","파란나라유치원","유치원","서울특별시 영등포구 도신로8길 17","126.897312","37.503145"
"2115","MULTIPOINT(947095.616856888 1945864.64692983)","0","영등포경찰서","영등구","","돈보스꼬유치원","유치원","서울특별시 영등포구 도영로22길 22","126.901385562","37.5105463373"
"2116","MULTIPOINT(947162.504015535 1945883.48846225)","0","영등포경찰서","영등구","","영원초등학교","초등학교","서울특별시 영등포구 도영로22길 31","126.902141","37.510719992"
"2117","MULTIPOINT(947577.498578416 1944276.98889961)","0","영등포경찰서","영등구","","대림유치원","유치원","서울특별시 영등포구 디지털로 455-7","126.906951","37.496264"
"2118","MULTIPOINT(946379.319436017 1946756.12495586)","0","영등포경찰서","영등구","","문래초등학교","초등학교","서울특별시 영등포구 문래로 104","126.893216","37.51854"
"2119","MULTIPOINT(945888.762933425 1946865.26013999)","0","영등포경찰서","영등구","","영문초등학교","초등학교","서울특별시 영등포구 문래로 56","126.887657","37.519495"
"2120","MULTIPOINT(947735.450042633 1947845.66188363)","0","영등포경찰서","영등구","","남서울어린이집","어린이집","서울특별시 영등포구 버드나루로14가길 35","126.908484","37.528438"
"2121","MULTIPOINT(946492.830946384 1947849.57554825)","0","영등포경찰서","영등구","","선재어린이집","어린이집","서울특별시 영등포구 선유동1로 80","126.8944208","37.528402"
"2122","MULTIPOINT(946704.703357646 1948284.79989019)","0","영등포경찰서","영등구","","평화유치원","유치원","서울특별시 영등포구 선유동2로 40","126.896787","37.532337"
"2123","MULTIPOINT(946076.463031478 1947627.70508667)","0","영등포경찰서","영등구","","당중초등학교병설유치원","유치원","서울특별시 영등포구 선유로 131","126.889725","37.526378"
"2124","MULTIPOINT(945679.413641982 1946485.15741269)","0","영등포경찰서","영등구","","신이화어린이집","어린이집","서울특별시 영등포구 선유로3길 23","126.885316153","37.5160567828"
"2125","MULTIPOINT(946352.252043052 1948340.21280863)","0","영등포경찰서","영등구","","선유초등학교","초등학교","서울특별시 영등포구 선유로43가길 14","126.892794","37.532816"
"2126","MULTIPOINT(946672.979677718 1949110.13481405)","0","영등포경찰서","영등구","","당산초등학교","초등학교","서울특별시 영등포구 선유로55길 32","126.896368","37.539774"
"2127","MULTIPOINT(945717.613190296 1947202.30262634)","0","영등포경찰서","영등구","","청은유치원","유치원","서울특별시 영등포구 선유서로 76","126.885695401","37.5225227458"
"2128","MULTIPOINT(945953.688107499 1947323.00744381)","0","영등포경찰서","영등구","","양평1동어린이집","어린이집","서울특별시 영등포구 선유서로24길 21","126.888358","37.5236245376"
"2129","MULTIPOINT(945867.816869539 1947679.09967826)","0","영등포경찰서","영등구","","양평3가어린이집","어린이집","서울특별시 영등포구 선유서로34길 10","126.88736","37.526829"
"2130","MULTIPOINT(947173.176875017 1943290.88383801)","0","영등포경찰서","영등구","","영림초등학교병설유치원","유치원","서울특별시 영등포구 시흥대로173길 14","126.902448","37.487353"
"2131","MULTIPOINT(947921.577791699 1945128.90980167)","0","영등포경찰서","영등구","","영신어린이집","어린이집","서울특별시 영등포구 신길로 132","126.910783","37.503962"
"2132","MULTIPOINT(948023.482847917 1945749.80660279)","0","영등포경찰서","영등구","","우신초등학교","초등학교","서울특별시 영등포구 신길로 190","126.911892","37.509564"
"2133","MULTIPOINT(947682.085932622 1944124.10924221)","0","영등포경찰서","영등구","","평강유치원","유치원","서울특별시 영등포구 신길로 27","126.908145","37.494892"
"2134","MULTIPOINT(947751.078365606 1944848.28054298)","0","영등포경찰서","영등구","","성미유치원","유치원","서울특별시 영등포구 신길로 93","126.908874","37.501423"
"2135","MULTIPOINT(947503.360672221 1944421.68948392)","0","영등포경찰서","영등구","","구립신길5동어린이집","어린이집","서울특별시 영등포구 신길로13길 20","126.906102","37.497564"
"2136","MULTIPOINT(947511.144049648 1944954.74847498)","0","영등포경찰서","영등구","","대영초등학교","초등학교","서울특별시 영등포구 신길로23길 43","126.906152","37.502369"
"2137","MULTIPOINT(948157.347242671 1945304.39990933)","0","영등포경찰서","영등구","","에덴유치원","유치원","서울특별시 영등포구 신길로38길 21","126.913438","37.505557"
"2138","MULTIPOINT(948051.503336022 1945410.68340101)","0","영등포경찰서","영등구","","동천유치원","유치원","서울특별시 영등포구 신길로40길 10","126.912233","37.506509"
"2139","MULTIPOINT(948007.354020778 1945474.3109491)","0","영등포경찰서","영등구","","하나푸르니신길어린이집","어린이집","서울특별시 영등포구 신길로40길 5","126.911729","37.50708"
"2140","MULTIPOINT(947661.475264615 1945540.94162559)","0","영등포경찰서","영등구","","명신유치원","유치원","서울특별시 영등포구 신길로41라길 11","126.907811","37.507661"
"2141","MULTIPOINT(947319.458572799 1947318.06248831)","0","영등포경찰서","영등구","","영중초등학교병설유치원","유치원","서울특별시 영등포구 양산로 185","126.903814","37.523659"
"2142","MULTIPOINT(946100.908815852 1947500.28751352)","0","영등포경찰서","영등구","","영은유치원","유치원","서울특별시 영등포구 양산로 61","126.890011","37.525231"
"2143","MULTIPOINT(946599.182207855 1948899.80471847)","0","영등포경찰서","영등구","","양평유치원","유치원","서울특별시 영등포구 양평로20길 7","126.895548","37.537874"
"2144","MULTIPOINT(946300.5837532 1949149.81286525)","0","영등포경찰서","영등구","","한신혜원유치원","유치원","서울특별시 영등포구 양평로24길 9","126.89215","37.54011"
"2145","MULTIPOINT(948995.081311177 1946873.57991966)","0","영등포경찰서","영등구","","윤중초등학교병설유치원","유치원","서울특별시 영등포구 여의나루로2길 14","126.922807","37.519747"
"2146","MULTIPOINT(948930.105378229 1945330.12989314)","0","영등포경찰서","영등구","","하정어린이집","어린이집","서울특별시 영등포구 여의대방로 211","126.922179","37.505832"
"2147","MULTIPOINT(950234.721320755 1947208.00946756)","0","영등포경찰서","영등구","","여의도초등학교","초등학교","서울특별시 영등포구 여의대방로 439","126.936812","37.522829"
"2148","MULTIPOINT(948616.301404146 1944481.42124029)","0","영등포경찰서","영등구","","은석어린이집","어린이집","서울특별시 영등포구 여의대방로23길 11","126.918688","37.498165"
"2149","MULTIPOINT(948660.04704691 1944980.97355631)","0","영등포경찰서","영등구","","대방초등학교","초등학교","서울특별시 영등포구 여의대방로35길 14","126.919148","37.50267"
"2150","MULTIPOINT(948432.995377154 1946268.0500577)","0","영등포경찰서","영등구","","신라유치원","유치원","서울특별시 영등포구 영등포로64길 8","126.916489","37.514258"
"2151","MULTIPOINT(947444.582850299 1948113.99622792)","0","영등포경찰서","영등구","","영중유치원","유치원","서울특별시 영등포구 영중로 163","126.905173","37.53084"
"2152","MULTIPOINT(947407.921809308 1947849.94717414)","0","영등포경찰서","영등구","","한영교회유치원","유치원","서울특별시 영등포구 영중로41길 5","126.904777","37.528458"
"2153","MULTIPOINT(948824.856841521 1947688.21338758)","0","영등포경찰서","영등구","","KDB어린이집","어린이집","서울특별시 영등포구 은행로 14","126.920824","37.52708"
"2154","MULTIPOINT(948449.962701339 1948134.43709995)","0","영등포경찰서","영등구","","국회어린이집","어린이집","서울특별시 영등포구 의사당대로 1","126.91655","37.531081"
"2155","MULTIPOINT(951555.772833663 1948686.64589617)","84","용산","용산구","산천동","원효초교","초등학교","서울시 용산구 효창원로13길 38","126.951664","37.5362266"
"2156","MULTIPOINT(953685.778099222 1946928.31319039)","85","용산","용산구","이촌","신용산","초등학교","서울시 용산구 이촌로 255","126.9758833","37.5204878"
"2157","MULTIPOINT(952735.278849381 1948711.28355988)","86","용산","용산구","원효로2가","남정","초등학교","서울시 용산구 원효로64길 17-10","126.9650126","37.5365099"
"2158","MULTIPOINT(955131.259530973 1947009.34309437)","87","용산","용산구","서빙고","서빙고","초등학교","서울시 용산구 서빙고로51길 14","126.9922356","37.5212896"
"2159","MULTIPOINT(954897.168461439 1949678.20279014)","90","용산","용산구","용산동2가","용암","초등학교","서울시 용산구 녹사평대로60길 39","126.9894226","37.5453333"
"2160","MULTIPOINT(954777.427864662 1948656.66919265)","91","용산","용산구","이태원2동","이태원","초등학교","서울시 용산구 녹사평대로40길 19","126.9881301","37.5361201"
"2162","MULTIPOINT(952395.799880997 1949187.79202793)","94","용산","용산구","효창동","금양","초등학교","서울시 용산구 효창원로 137","126.9611393","37.5407873"
"2163","MULTIPOINT(953400.690383237 1948608.43694674)","96","용산","용산구","한강로2가","용산","초등학교","서울시 용산구 한강대로57길 33","126.9725506","37.5356168"
"2164","MULTIPOINT(952736.598977329 1947459.83727611)","97","용산","용산구","한강로3가","한강","초등학교","서울시 용산구 한강대로14길 9","126.9651081","37.5252304"
"2165","MULTIPOINT(953146.719765691 1949413.00783418)","98","용산","용산구","청파3가","신광","초등학교","서울시 용산구 청파로 263","126.9696247","37.5428557"
"2166","MULTIPOINT(951652.798283684 1948628.59834587)","99","용산","용산구","산천동","계성","유치원","서울시 용산구 효창원로15길 15","126.952766","37.5357085"
"2167","MULTIPOINT(953861.111746098 1946953.69934107)","100","용산","용산구","용산동6가","대건","유치원","서울 용산구 이촌로81길 38","126.9778658","37.5207254"
"2168","MULTIPOINT(952105.173363132 1948958.82316721)","101","용산","용산구","도원동","도원","유치원","서울시 용산구 새창로12길 11-8","126.9578646","37.5387085"
"2169","MULTIPOINT(953440.956712768 1946989.47053713)","103","용산","용산구","이촌동","충신","유치원","서울시 용산구 이촌로71길 14","126.973109","37.5210267"
"2170","MULTIPOINT(951445.669039501 1948524.83795185)","104","용산","용산구","산천동","일민","유치원","서울시 용산구 효창원로 17","126.9504285","37.5347624"
"2171","MULTIPOINT(955008.428253724 1949139.14725131)","106","용산","용산구","이태원동","유성","유치원","서울시 용산구 회나무로13가길 16","126.9907151","37.5404801"
"2172","MULTIPOINT(953822.095535162 1946689.4057275)","107","용산","용산구","이촌동","강변","유치원","서울시 용산구 이촌로84길 9-7","126.9774409","37.5183413"
"2173","MULTIPOINT(954161.878361365 1946819.39757891)","108","용산","용산구","이촌동","한가람","유치원","서울시 용산구 이촌로89길 50","126.9812777","37.5195299"
"2174","MULTIPOINT(953769.788059595 1946835.60367671)","109","용산","용산구","이촌동","원","유치원","서울시 용산구 이촌로81길 14","126.9768398","37.5196564"
"2175","MULTIPOINT(952969.781650732 1946936.37165504)","114","용산","용산구","이촌동","충신교회","어린이집","서울시 용산구 이촌로64길 72","126.9677805","37.5205242"
"2176","MULTIPOINT(951799.104702263 1947654.4877947)","115","용산","용산구","이촌동","이촌","어린이집","서울시 용산구 이촌로14길 11-22","126.9544859","37.5269363"
"2177","MULTIPOINT(958188.479160885 1945849.58697736)","0","강남경찰서","강남구","","성모어린이집","어린이집","서울특별시 강남구 강남대로 124길 65","127.026898","37.51098"
"2178","MULTIPOINT(958704.911378743 1943843.09291823)","0","수서경찰서","수서구","","역삼초등학교병설유치원","유치원","서울특별시 강남구 강남대로 66길 21","127.032854","37.492918"
"2179","MULTIPOINT(958110.373566593 1945538.22003502)","0","강남경찰서","강남구","","논현초등학교","초등학교","서울특별시 강남구 강남대로120길 33","127.026032","37.50817"
"2180","MULTIPOINT(962440.485902258 1944139.70183021)","0","수서경찰서","수서구","","이화유치원","유치원","서울특별시 강남구 개포로 109길 9","127.075096","37.495751"
"2181","MULTIPOINT(960234.671051371 1942339.31568769)","0","수서경찰서","수서구","","강남동산어린이집","어린이집","서울특별시 강남구 개포로 257","127.05024","37.479431"
"2182","MULTIPOINT(960378.850835865 1942481.97006437)","0","수서경찰서","수서구","","구룡초등학교","초등학교","서울특별시 강남구 개포로 263","127.051863","37.480723"
"2183","MULTIPOINT(960904.469848634 1943082.03080742)","0","수서경찰서","수서구","","개일초등학교","초등학교","서울특별시 강남구 개포로 401","127.057776","37.486154"
"2184","MULTIPOINT(961941.14629665 1943544.52860114)","0","수서경찰서","수서구","","양전초등학교","초등학교","서울특별시 강남구 개포로 513","127.069478","37.490366"
"2185","MULTIPOINT(962117.971902509 1943373.64225792)","0","수서경찰서","수서구","","돌샘유치원","유치원","서울특별시 강남구 개포로 516","127.071487","37.488833"
"2186","MULTIPOINT(962672.805804585 1943945.16726559)","0","수서경찰서","수서구","","목련어린이집","어린이집","서울특별시 강남구 개포로 617-8","127.077734","37.494007"
"2187","MULTIPOINT(962695.788677836 1944280.11983271)","0","수서경찰서","수서구","","대진초등학교","초등학교","서울특별시 강남구 개포로109길 74","127.077977","37.497027"
"2188","MULTIPOINT(960222.594373489 1942087.85956363)","0","수서경찰서","수서구","","아이뜰어린이집","어린이집","서울특별시 강남구 개포로22길 39-11","127.050117","37.477164"
"2189","MULTIPOINT(960396.255680414 1941921.61180963)","0","수서경찰서","수서구","","포이초등학교","초등학교","서울특별시 강남구 개포로22길 87","127.05209","37.475673"
"2190","MULTIPOINT(960323.400671557 1942237.93179338)","0","수서경찰서","수서구","","해맑은어린이집","어린이집","서울특별시 강남구 개포로36길 14","127.051249","37.478521"
"2191","MULTIPOINT(964553.725834546 1943063.58160537)","0","수서경찰서","수서구","","수서어린이집","어린이집","서울특별시 강남구 광평로 242","127.099054","37.486135"
"2192","MULTIPOINT(963443.253658209 1942546.83134958)","0","수서경찰서","수서구","","대모초등학교","초등학교","서울특별시 강남구 광평로20길 27","127.086519","37.481434"
"2193","MULTIPOINT(963403.243849334 1943099.29256238)","0","수서경찰서","수서구","","왕북초등학교","초등학교","서울특별시 강남구 광평로31길 74","127.086039","37.486412"
"2194","MULTIPOINT(962713.41181245 1942748.3276724)","0","수서경찰서","수서구","","일원어린이집","어린이집","서울특별시 강남구 광평로3길 9","127.078254","37.483221"
"2195","MULTIPOINT(964491.665594224 1943167.80171508)","0","수서경찰서","수서구","","반디유치원","유치원","서울특별시 강남구 광평로47길 17","127.098347","37.487072"
"2196","MULTIPOINT(964776.57815625 1943600.60838899)","0","수서경찰서","수서구","","수서초등학교병설유치원","유치원","서울특별시 강남구 광평로51길 46","127.101549","37.490984"
"2197","MULTIPOINT(965089.201347332 1943186.46438091)","0","수서경찰서","수서구","","소망유치원","유치원","서울특별시 강남구 광평로56길 11","127.105105","37.487263"
"2198","MULTIPOINT(961520.1770291 1943986.47516107)","0","수서경찰서","수서구","","대곡초등학교","초등학교","서울특별시 강남구 남부순환로 3022","127.064693","37.494332"
"2199","MULTIPOINT(959048.433422539 1943105.37890914)","0","수서경찰서","수서구","","언주초등학교","초등학교","서울특별시 강남구 남부순환로 363길 19","127.036781","37.486284"
"2200","MULTIPOINT(958112.440845686 1946930.92380392)","0","강남경찰서","강남구","","세리유치원","유치원","서울특별시 강남구 논현로 153길 27","127.025976","37.520723"
"2201","MULTIPOINT(959351.710732731 1943564.87289274)","0","수서경찰서","수서구","","럭키유치원","유치원","서울특별시 강남구 논현로 213","127.040186","37.490439"
"2202","MULTIPOINT(959648.57190558 1942853.70704032)","0","수서경찰서","수서구","","성아어린이집","어린이집","서울특별시 강남구 논현로 32길 16","127.043583","37.484042"
"2203","MULTIPOINT(960085.855255965 1941949.94284713)","0","수서경찰서","수서구","","초원유치원","유치원","서울특별시 강남구 논현로14길 17","127.048578","37.475915"
"2204","MULTIPOINT(959202.824712421 1943598.21960647)","0","수서경찰서","수서구","","선우어린이집","어린이집","서울특별시 강남구 도곡로 18길 9","127.0385","37.490733"
"2205","MULTIPOINT(959755.312641037 1944047.7453643)","0","수서경찰서","수서구","","역삼가애어린이집","어린이집","서울특별시 강남구 도곡로 37길 15","127.044725","37.494809"
"2206","MULTIPOINT(960774.662965021 1944596.27572163)","0","수서경찰서","수서구","","킹스키즈어린이집","어린이집","서울특별시 강남구 도곡로 73길 31-1","127.056227","37.499797"
"2207","MULTIPOINT(961004.921879696 1944236.94888366)","0","수서경찰서","수서구","","삼성어린이집","어린이집","서울특별시 강남구 도곡로 78길 22","127.058851","37.496568"
"2208","MULTIPOINT(960994.015130494 1944323.9815825)","0","수서경찰서","수서구","","묘동유치원","유치원","서울특별시 강남구 도곡로 78길 8","127.058723","37.497352"
"2209","MULTIPOINT(959358.259589015 1947075.29412771)","0","강남경찰서","강남구","","신사어린이집","어린이집","서울특별시 강남구 도산대로 56길 14","127.040066","37.52208"
"2210","MULTIPOINT(959354.459903352 1947075.31270641)","0","강남경찰서","강남구","","청담어린이집","어린이집","서울특별시 강남구 도산대로 56길 14","127.040023","37.52208"
"2211","MULTIPOINT(960074.684893281 1947542.5684183)","0","강남경찰서","강남구","","성요셉유치원","유치원","서울특별시 강남구 도산대로 83길 27","127.048148","37.526323"
"2212","MULTIPOINT(964605.334440239 1941685.86911407)","0","수서경찰서","수서구","","푸른어린이집","어린이집","서울특별시 강남구 밤고개로 20길 84","127.099704","37.473719"
"2213","MULTIPOINT(965362.876234776 1941775.8771393)","0","수서경찰서","수서구","","율현초등학교","초등학교","서울특별시 강남구 밤고개로21길 15","127.108267","37.474559"
"2214","MULTIPOINT(965027.882976177 1941258.61057867)","0","수서경찰서","수서구","","방죽어린이집","어린이집","서울특별시 강남구 밤고개로24길 75","127.104503","37.469884"
"2215","MULTIPOINT(960275.140494902 1946036.84139364)","0","강남경찰서","강남구","","오르다어린이집","어린이집","서울특별시 강남구 봉은사로 73길 3-4","127.050498","37.51276"
"2216","MULTIPOINT(959958.584533101 1946076.30338857)","0","강남경찰서","강남구","","삼릉초등학교","초등학교","서울특별시 강남구 봉은사로63길 22","127.046914","37.513102"
"2217","MULTIPOINT(960339.714214793 1945771.03872178)","0","강남경찰서","강남구","","도토리소풍넥슨어린이집","어린이집","서울특별시 강남구 봉은사로68길 27","127.051243","37.510367"
"2218","MULTIPOINT(960623.034222874 1946213.03350236)","0","강남경찰서","강남구","","정애학교","특수학교","서울특별시 강남구 봉은사로81길 16","127.054425","37.514363"
"2219","MULTIPOINT(960712.605931572 1945923.70578929)","0","강남경찰서","강남구","","한별어린이집","어린이집","서울특별시 강남구 봉은사로82길 23","127.055454","37.511759"
"2220","MULTIPOINT(960786.399538295 1944779.6141095)","0","수서경찰서","수서구","","선재어린이집","어린이집","서울특별시 강남구 삼성로 71길 31","127.05635","37.50145"
"2221","MULTIPOINT(960537.414399546 1946570.24279324)","0","강남경찰서","강남구","","영동제일유치원","유치원","서울특별시 강남구 삼성로120길 28","127.053437","37.517579"
"2222","MULTIPOINT(959801.932268087 1946834.15786111)","0","강남경찰서","강남구","","언북초등학교","초등학교","서울특별시 강남구 삼성로135길 42","127.0451","37.519926"
"2223","MULTIPOINT(961481.653402113 1943933.17755559)","0","수서경찰서","수서구","","구민회관어린이집","어린이집","서울특별시 강남구 삼성로154","127.06426","37.49385"
"2224","MULTIPOINT(961132.339622794 1944150.48058206)","0","수서경찰서","수서구","","한울어린이집","어린이집","서울특별시 강남구 삼성로51길 25","127.060297","37.495794"
"2225","MULTIPOINT(961249.890695596 1944602.14759364)","0","수서경찰서","수서구","","서울아카데미(외국인)","특수학교","서울특별시 강남구 삼성로64길 16","127.061603","37.49987"
"2226","MULTIPOINT(960330.756860119 1945356.91922407)","0","강남경찰서","강남구","","선릉삼성어린이집","어린이집","서울특별시 강남구 선릉로 100길 48","127.051164","37.506634"
"2227","MULTIPOINT(961248.027809278 1942778.31924052)","0","수서경찰서","수서구","","신양유치원","유치원","서울특별시 강남구 선릉로 10길 18-6","127.061678","37.483431"
"2228","MULTIPOINT(959261.252559494 1946339.9711651)","0","강남경찰서","강남구","","강남유치원","유치원","서울특별시 강남구 선릉로 129길 31","127.039009","37.515448"
"2229","MULTIPOINT(959647.662741469 1947130.24505518)","0","강남경찰서","강남구","","준현어린이집","어린이집","서울특별시 강남구 선릉로 148길 48-6","127.043338","37.522588"
"2230","MULTIPOINT(960498.836477117 1943824.39848046)","0","수서경찰서","수서구","","대도초등학교","초등학교","서울특별시 강남구 선릉로 209","127.053148","37.492828"
"2231","MULTIPOINT(960530.541379584 1943985.56337149)","0","수서경찰서","수서구","","도곡렉슬유치원","유치원","서울특별시 강남구 선릉로 217","127.053498","37.494282"
"2232","MULTIPOINT(960979.820179224 1942540.59534744)","0","수서경찰서","수서구","","개원초등학교","초등학교","서울특별시 강남구 선릉로 29","127.058657","37.481277"
"2233","MULTIPOINT(959321.443948478 1946016.48931619)","0","강남경찰서","강남구","","학동초등학교","초등학교","서울특별시 강남구 선릉로115길 42","127.039708","37.512535"
"2234","MULTIPOINT(960659.593316442 1944544.00879271)","0","수서경찰서","수서구","","도곡초등학교","초등학교","서울특별시 강남구 선릉로64길 33","127.054928","37.499321"
"2235","MULTIPOINT(958371.13005385 1947960.98650889)","0","강남경찰서","강남구","","아란유치원","유치원","서울특별시 강남구 압구정로 201","127.028845","37.530019"
"2236","MULTIPOINT(958967.405972407 1947879.35953708)","0","강남경찰서","강남구","","압구정아람어린이집","어린이집","서울특별시 강남구 압구정로 311","127.035598","37.52931"
"2237","MULTIPOINT(960174.385892149 1947401.07698001)","0","강남경찰서","강남구","","청수어린이집","어린이집","서울특별시 강남구 압구정로 79길 26","127.049284","37.525052"
"2873","MULTIPOINT(959472.097584345 1961550.44916487)","0","도봉경찰서","도봉구","","창원","초등학교","서울특별시 도봉구 해등로 103","127.040553","37.6525531"
"2238","MULTIPOINT(957941.606601395 1947224.35334638)","0","강남경찰서","강남구","","신구초등학교","초등학교","서울특별시 강남구 압구정로18길 28","127.024026","37.52336"
