영업상태코드,주소
1,"서울특별시 성동구 도선동 253-5 ,6,9"
1,서울특별시 성동구 행당동 4-20
1,"서울특별시 성동구 도선동 148번지 (지상2,3층) "
1,서울특별시 성동구 도선동 161번지 지하1층 
1,서울특별시 성동구 도선동 253-1번지 지하1층 
1,서울특별시 성동구 도선동 68번지 
1,서울특별시 성동구 도선동 276번지 
1,서울특별시 성동구 성수동2가 350 (지하1층) 
1,서울특별시 성동구 도선동 253-10 (지하1층)
1,"서울특별시 성동구 하왕십리동 966-14 , 행당동 286-1번지"
1,서울특별시 광진구 군자동 476-18번지 
1,서울특별시 광진구 구의동 54-5번지 
1,서울특별시 광진구 화양동 47-5번지 
1,서울특별시 광진구 군자동 473-15 
1,서울특별시 광진구 구의동 252-18 
1,서울특별시 광진구 자양동 24-30 
1,서울특별시 광진구 구의동 257-123 
1,"서울특별시 광진구 구의동 252-3 ,51 "
1,서울특별시 광진구 화양동 114-5 
1,서울특별시 광진구 군자동 476-1번지 
1,서울특별시 광진구 광장동 325-4 
1,서울특별시 광진구 자양동 203-5 
1,서울특별시 광진구 중곡동 647-19
1,서울특별시 광진구 중곡동 162-10 
1,서울특별시 광진구 구의동 252-116 
1,서울특별시 광진구 화양동 7-11
1,서울특별시 광진구 중곡동 169-30
1,서울특별시 광진구 구의동 246-8 지하1층
1,서울특별시 광진구 광장동 323-2
1,서울특별시 광진구 중곡동 92-9 
1,서울특별시 광진구 화양동 48-23번지 
1,서울특별시 광진구 자양동 608-19번지 
1,서울특별시 광진구 화양동 111-206번지 
1,서울특별시 광진구 자양동 624-29 
1,서울특별시 광진구 광장동 185-2번지 
1,서울특별시 광진구 중곡동 244-3번지 
1,서울특별시 광진구 화양동 225-0
1,서울특별시 광진구 자양동 627-2
1,서울특별시 광진구 중곡동 163-1 
1,서울특별시 광진구 자양동 628-33 
1,서울특별시 광진구 군자동 473-17 
1,서울특별시 광진구 자양동 45-34 
1,서울특별시 광진구 구의동 243-22 
1,서울특별시 광진구 중곡동 117-7번지 
1,서울특별시 광진구 중곡동 37-4번지 
1,서울특별시 광진구 구의동 257-122번지 
1,서울특별시 광진구 중곡동 172-59번지 
1,서울특별시 광진구 자양동 1-20번지 
1,서울특별시 광진구 화양동 45-82 
1,서울특별시 광진구 자양동 1-3번지 
1,서울특별시 광진구 구의동 252-90 
1,서울특별시 광진구 중곡동 245-1번지 
1,서울특별시 광진구 화양동 111-161번지 
1,서울특별시 광진구 자양동 581-4 
1,서울특별시 광진구 자양동 624-30 
1,서울특별시 광진구 화양동 119-4 
1,서울특별시 광진구 구의동 246-70번지 
1,서울특별시 광진구 중곡동 31-10
1,서울특별시 광진구 화양동 48-22번지 
1,서울특별시 광진구 화양동 5-73번지 
1,서울특별시 광진구 구의동 246-75 
1,서울특별시 광진구 자양동 607-17 
1,서울특별시 동대문구 장안동 433-8번지 지하1층 
1,서울특별시 동대문구 이문동 237-116번지 
1,서울특별시 동대문구 용두동 20-18번지 지하1층 
1,서울특별시 동대문구 신설동 97-34번지 
1,서울특별시 동대문구 전농동 493-71번지 
1,서울특별시 동대문구 장안동 383-3번지 지하1층 
1,서울특별시 동대문구 장안동 344-9 2층 
1,서울특별시 동대문구 장안동 431-1번지 평산빌딩 
1,서울특별시 동대문구 답십리동 496-17 
1,서울특별시 동대문구 전농동 497-44번지 지하1층 
1,서울특별시 광진구 구의동 244-19
1,서울특별시 동대문구 답십리동 246-6번지 지하1층 
1,서울특별시 동대문구 장안동 372-6
1,서울특별시 동대문구 제기동 1131 지하1층
1,서울특별시 동대문구 이문동 305-73 (외대풍물길 3) 
1,서울특별시 동대문구 장안동 463-3번지 지하 1층 
1,서울특별시 동대문구 청량리동 728번지 지하1층 
1,서울특별시 동대문구 신설동 92-12번지 
1,서울특별시 동대문구 청량리동 687번지 지하1층 
1,서울특별시 동대문구 장안동 366-11 지하1층 
1,서울특별시 동대문구 답십리동 490-123번지 (전농로 21) 
1,서울특별시 동대문구 회기동 60-42 
1,서울특별시 동대문구 신설동 102-37
1,서울특별시 동대문구 용두동 23-6번지 (용우물3길 7) 
1,서울특별시 동대문구 장안동 162-9번지 지하1층 
1,서울특별시 동대문구 신설동 103-6
1,서울특별시 동대문구 전농동 295-60 지하1층
1,서울특별시 동대문구 신설동 98-14 (신설2길 1)
1,서울특별시 동대문구 장안동 301-2번지 지하1층 
1,서울특별시 동대문구 장안동 366-6번지 지상2층 
1,서울특별시 동대문구 용두동 104-1번지 2층 
1,서울특별시 동대문구 장안동 376-4번지 지하1층 
1,서울특별시 동대문구 답십리동 961-9번지 
1,서울특별시 동대문구 답십리동 986-14 지하1층
1,서울특별시 동대문구 답십리동 494-5
1,서울특별시 동대문구 장안동 342-6 
1,서울특별시 동대문구 장안동 344-9번지 삼우빌딩 
1,서울특별시 동대문구 장안동 366-9번지 지하1층 
1,서울특별시 동대문구 전농동 602-9번지 
1,서울특별시 동대문구 장안동 372-1번지 (6층) 
1,서울특별시 양천구 신월동 147-3 지하 1층
1,서울특별시 동대문구 장안동 365-1 (2층)
1,서울특별시 동대문구 청량리동 705-1번지 지하1층 
1,서울특별시 양천구 목동 793-5 지하 1층
1,서울특별시 동대문구 장안동 345-2 지하1층 
1,서울특별시 양천구 신월동 921-4 지하 1층 102호
1,서울특별시 동대문구 용두동 235-42번지 (무학로 86-1) 
1,서울특별시 동대문구 답십리동 260-1 지하1층 
1,서울특별시 동대문구 전농동 38-97 지하1층 
1,서울특별시 동대문구 신설동 102-12번지 
1,서울특별시 양천구 목동 805-1 지하 1층
1,서울특별시 동대문구 청량리동 519-0번지 (제기로 88) 
1,서울특별시 동대문구 장안동 367-1번지 
1,서울특별시 동대문구 용두동 45-5번지 지하1층 (고산자로 173) 
1,서울특별시 동대문구 장안동 464-1 
1,서울특별시 동대문구 청량리동 50-1번지 외1필지 
1,서울특별시 동대문구 장안동 285-6번지 
1,서울특별시 양천구 신정동 928-8 지하 1층
1,서울특별시 동대문구 전농동 602-5번지 지하1층(전유부-2호) 
1,서울특별시 동대문구 장안동 344-9번지 
1,서울특별시 동대문구 장안동 367-3번지 
1,서울특별시 동대문구 용두동 24-2번지 지하1층 
1,서울특별시 동대문구 신설동 98-38번지 (신설2길 5) 
1,서울특별시 양천구 신정동 117-22 지하 1층
1,서울특별시 중랑구 망우동 410-1번지 
1,서울특별시 중랑구 묵동 237-46번지 
1,서울특별시 중랑구 면목동 626-17번지 
1,서울특별시 중랑구 면목동 359-1번지 
1,서울특별시 중랑구 중화동 312-7번지 
1,서울특별시 중랑구 면목동 151-5번지 
1,서울특별시 중랑구 상봉동 130-89번지 
1,서울특별시 중랑구 면목동 612-2번지 
1,서울특별시 중랑구 상봉동 136-2번지 .3 
1,서울특별시 중랑구 망우동 469-76번지 
1,서울특별시 중랑구 묵동 239-166 
1,서울특별시 중랑구 면목동 183-24 
1,서울특별시 중랑구 면목동 89-7
1,서울특별시 중랑구 묵동 166-37
1,서울특별시 양천구 신정동 1028-3 지하 1층
1,서울특별시 양천구 신정동 991-7 지하 1층
1,서울특별시 중랑구 상봉동 89-20
1,서울특별시 중랑구 망우동 470-1 
1,서울특별시 중랑구 묵동 233-103번지 
1,서울특별시 양천구 신정동 1183-9 지하 1층
1,서울특별시 중랑구 중화동 308-3번지 
1,서울특별시 중랑구 망우동 470-28번지 
1,서울특별시 중랑구 중화동 207-24번지 
1,서울특별시 중랑구 면목동 104-3번지 
1,서울특별시 중랑구 묵동 237-48 
1,서울특별시 중랑구 면목동 633-1번지 
1,서울특별시 중랑구 면목동 412-1 
1,서울특별시 중랑구 묵동 238-104 
1,서울특별시 중랑구 면목동 496-18번지 
1,서울특별시 중랑구 망우동 563-12번지 
1,서울특별시 중랑구 망우동 490-13번지 2층 
1,서울특별시 중랑구 상봉동 113-3번지 2층 
1,서울특별시 양천구 신정동 992-5 지하 1층
1,서울특별시 양천구 신정동 1029-8 지하 1층
1,서울특별시 중랑구 상봉동 88-76번지 지층 
1,서울특별시 중랑구 망우동 563-3번지 2층호
1,서울특별시 중랑구 상봉동 90-29번지 지하1층 
1,서울특별시 중랑구 면목동 634-5번지 
1,서울특별시 중랑구 묵동 163-29번지 2층 
1,서울특별시 중랑구 면목동 22-7번지 
1,서울특별시 중랑구 묵동 162-4 
1,서울특별시 중랑구 상봉동 120-7번지 
1,서울특별시 중랑구 묵동 166-14번지 
1,서울특별시 중랑구 면목동 392-41 
1,서울특별시 중랑구 면목동 174-96 
1,서울특별시 양천구 신정동 89-26 지하 1층
1,서울특별시 중랑구 묵동 238-23
1,서울특별시 중랑구 묵동 175-2 지하1층
1,서울특별시 중랑구 망우동 403-18
1,서울특별시 중랑구 묵동 239-128
1,서울특별시 중랑구 면목동 115-31
1,서울특별시 중랑구 면목동 43-42
1,서울특별시 중랑구 상봉동 74-6 
1,서울특별시 중랑구 묵동 239-137번지 
1,서울특별시 중랑구 면목동 607-23번지 
1,서울특별시 중랑구 망우동 487-2번지 
1,서울특별시 중랑구 중화동 306-45 
1,서울특별시 중랑구 상봉동 85-58번지 
1,서울특별시 중랑구 묵동 239-144번지 
1,서울특별시 중랑구 묵동 168-18번지 
1,서울특별시 중랑구 망우동 490-29 
1,서울특별시 중랑구 묵동 163-3번지 
1,서울특별시 중랑구 면목동 176-129번지 
1,서울특별시 중랑구 망우동 486-9
1,서울특별시 중랑구 면목동 182-4
1,서울특별시 중랑구 면목동 74-14
1,서울특별시 중랑구 중화동 307-59
1,서울특별시 양천구 신월동 96-1 지하 1층
1,서울특별시 중랑구 묵동 239-1
1,서울특별시 양천구 신정동 953-6 지하 1층
1,서울특별시 중랑구 묵동 239-169 
1,서울특별시 양천구 신정동 1028-25 지하 1층
1,서울특별시 중랑구 중화동 312-6 
1,서울특별시 중랑구 망우동 531-40번지 
1,서울특별시 중랑구 면목동 167-8번지 
1,서울특별시 중랑구 면목동 90-39
1,서울특별시 중랑구 망우동 359-1 
1,서울특별시 중랑구 면목동 23-35 
1,서울특별시 중랑구 면목동 71-41 
1,서울특별시 중랑구 상봉동 84-18번지 
1,서울특별시 중랑구 상봉동 103-18
1,서울특별시 양천구 신월동 961-2 지하 1층
1,서울특별시 성북구 정릉동 408-11 
1,"서울특별시 성북구 종암동 3-544번지 ,3-71,124-80 "
1,서울특별시 성북구 보문동4가 74번지 
1,서울특별시 성북구 동선동1가 121-7번지 
1,서울특별시 성북구 장위동 225-47번지 
1,서울특별시 성북구 보문동7가 22-5번지 
1,"서울특별시 성북구 하월곡동 67-29번지 67-29,30,31, 96-222 "
1,서울특별시 성북구 종암동 83-6번지 
1,서울특별시 성북구 장위동 75-111
1,서울특별시 성북구 하월곡동 90-121
1,서울특별시 양천구 신정동 1027-6 지하 1층
1,서울특별시 성북구 삼선동1가 17
1,서울특별시 성북구 장위동 237-278
1,서울특별시 성북구 동선동1가 3-3번지 
1,서울특별시 성북구 동소문동2가 230번지 
1,서울특별시 성북구 정릉동 286-17번지 
1,서울특별시 성북구 동선동1가 4-8번지 (지하1층) 
1,서울특별시 성북구 동선동1가 94번지 
1,서울특별시 성북구 보문동4가 90-2번지 
1,서울특별시 성북구 삼선동5가 298-1 
1,서울특별시 성북구 동선동1가 2-3 
1,"서울특별시 성북구 장위동 64-123번지 ,124,128 "
1,서울특별시 성북구 종암동 3-680번지 
1,서울특별시 성북구 보문동4가 88-0번지 
1,"서울특별시 성북구 삼선동5가 324번지 ,325 "
1,서울특별시 성북구 정릉동 110-26번지 
1,서울특별시 성북구 종암동 84-33 
1,서울특별시 성북구 길음동 877-197번지 
1,서울특별시 성북구 동소문동5가 100
1,서울특별시 성북구 동선동1가 85-72번지 
1,서울특별시 성북구 동소문동3가 11번지 
1,서울특별시 성북구 장위동 74-248번지 
1,서울특별시 성북구 동선동1가 4-6번지 지하 1층 
1,서울특별시 성북구 동선동1가 4-14번지 
1,서울특별시 성북구 보문동7가 96번지 
1,서울특별시 양천구 목동 612-6 지하 1층
1,"서울특별시 성북구 하월곡동 60-109번지 ,-107 "
1,서울특별시 성북구 장위동 238-203번지 
1,서울특별시 성북구 정릉동 416-2번지 
1,서울특별시 성북구 삼선동1가 22-1
1,서울특별시 양천구 신정동 114-5 지하 1층
1,서울특별시 성북구 삼선동5가 298-10 광남제니텔 B01호 
1,서울특별시 성북구 장위동 50-20 
1,서울특별시 성북구 동소문동2가 227번지 
1,서울특별시 강북구 수유동 280-91번지 
1,서울특별시 강북구 번동 449-4 (도봉로 296) 지하1층 
1,서울특별시 강북구 수유동 230-13번지 
1,서울특별시 강북구 미아동 35-1 (도봉로 40-1) 
1,서울특별시 금천구 독산동 293-5 협진식품빌딩
1,서울특별시 강북구 수유동 229-23번지 3층 
1,서울특별시 강북구 수유동 178-45번지 
1,서울특별시 강북구 수유동 191-70 지하1층
1,서울특별시 강북구 수유동 190-45
1,서울특별시 강북구 번동 418-2 
1,서울특별시 강북구 우이동 5-13번지 
1,서울특별시 강북구 수유동 229-2 덕인빌딩 202호
1,서울특별시 양천구 신정동 1190-16 지하 1층
1,서울특별시 양천구 신월동 534-9 지하 1층
1,서울특별시 강북구 수유동 191-26 (지하1층)
1,서울특별시 강북구 미아동 49-165번지 
1,서울특별시 강북구 수유동 2-39번지 (쌍문동길 19) 
1,서울특별시 강북구 수유동 191-75 
1,서울특별시 강북구 번동 446-18번지 
1,서울특별시 강북구 미아동 322-4번지 
1,서울특별시 강북구 수유동 190-28 
1,서울특별시 강북구 수유동 191-57
1,서울특별시 강북구 수유동 173-1
1,서울특별시 강북구 수유동 191-56 지상2층(전부)
1,서울특별시 강북구 수유동 185-19
1,서울특별시 강북구 수유동 191-57
1,서울특별시 강북구 번동 449-10
1,서울특별시 양천구 목동 324-233 지하 1층
1,서울특별시 강북구 미아동 703-148번지 
1,서울특별시 강북구 수유동 222-66
1,서울특별시 강북구 수유동 1-60번지 
1,서울특별시 강북구 번동 430-59번지 
1,서울특별시 강북구 수유동 30-42번지 
1,서울특별시 강북구 수유동 191-78
1,서울특별시 강북구 번동 461-114
1,서울특별시 금천구 가산동 141-18 지상2층
1,서울특별시 강북구 수유동 134-60 
1,서울특별시 강북구 미아동 701-8번지 
1,서울특별시 강북구 번동 448-9 (번문길 14 -1) 
1,서울특별시 도봉구 창동 655-13 지하1층
1,서울특별시 강북구 미아동 42-98 
1,서울특별시 강북구 수유동 178-16번지 (강북시장길 7) 
1,서울특별시 강북구 수유동 178-2번지 (4.19길 42) 
1,서울특별시 강북구 수유동 220-34번지 (쌍문동길 64-1) 
1,서울특별시 강북구 번동 463-33 
1,서울특별시 강북구 번동 417-32 
1,서울특별시 강북구 수유동 182-26번지 (강북중학길 6) 
1,서울특별시 양천구 목동 514-4 지하 1층
1,서울특별시 금천구 시흥동 884-1 지상2층
1,서울특별시 강북구 수유동 189-1
1,서울특별시 강북구 수유동 273-32
1,서울특별시 강북구 수유동 174-29
1,서울특별시 강북구 수유동 57-16
1,서울특별시 강북구 수유동 176-72
1,서울특별시 양천구 신월동 445-1 지하 1층
1,서울특별시 강북구 수유동 182-44
1,서울특별시 금천구 독산동 1059-4 지하1층
1,서울특별시 강북구 번동 449-2번지 지상2층 
1,서울특별시 강북구 미아동 162-50번지 
1,서울특별시 강북구 미아동 860-108번지 
1,서울특별시 강북구 미아동 42-73번지 (대지길 20) 
1,서울특별시 강북구 번동 464-6 (지하1층)
1,서울특별시 양천구 신월동 23-14 지하 1층
1,서울특별시 도봉구 창동 6번지 콤마빌딩 
1,서울특별시 양천구 목동 792-1 지하 1층
1,서울특별시 도봉구 방학동 690-54번지 
1,서울특별시 도봉구 창동 661-33번지 
1,서울특별시 도봉구 창동 10번지 
1,서울특별시 도봉구 도봉동 556-19번지 
1,서울특별시 도봉구 방학동 703-61번지 지하1층 
1,서울특별시 도봉구 방학동 696-17번지 
1,서울특별시 도봉구 창동 333-2 지하1층
1,서울특별시 도봉구 방학동 673-10
1,서울특별시 도봉구 창동 333-2 지하1층 102호
1,서울특별시 도봉구 창동 655-26 지하1층
1,서울특별시 도봉구 창동 13 유진빌딩 7층
1,서울특별시 도봉구 창동 552-13
1,서울특별시 도봉구 창동 9-1 지하1층 2호
1,서울특별시 도봉구 도봉동 554
1,서울특별시 양천구 신정동 117-36 지하 1층
1,서울특별시 도봉구 방학동 704-49 
1,서울특별시 구로구 가리봉동 88-18
1,서울특별시 도봉구 방학동 654-19번지 
1,서울특별시 도봉구 방학동 632-53번지 
1,서울특별시 도봉구 방학동 690-66번지 지하1층 
1,서울특별시 도봉구 창동 651-35번지 
1,서울특별시 도봉구 창동 715-7번지 지하1층 
1,서울특별시 도봉구 창동 581-76번지 
1,서울특별시 도봉구 도봉동 613-3번지 지하1층 
1,서울특별시 도봉구 쌍문동 629번지 
1,서울특별시 도봉구 도봉동 561-4번지 지하1층 
1,서울특별시 도봉구 방학동 672-27번지 
1,서울특별시 도봉구 방학동 703-65번지 
1,서울특별시 도봉구 쌍문동 88-68번지 
1,서울특별시 도봉구 쌍문동 88-144번지 
1,서울특별시 도봉구 도봉동 623-103번지 
1,서울특별시 도봉구 도봉동 623-83번지 지하1층 
1,서울특별시 도봉구 창동 569-85번지 지하1층 
1,서울특별시 도봉구 방학동 706 지하1층 
1,서울특별시 도봉구 도봉동 617-15
1,서울특별시 도봉구 방학동 689-15 지하1층
1,서울특별시 노원구 상계동 156-119번지 지하1층 
1,서울특별시 노원구 상계동 708 지하1층
1,서울특별시 노원구 공릉동 661-11번지 지하1층 
1,서울특별시 노원구 상계동 724-3번지 지하6호 
1,서울특별시 노원구 상계동 387-196번지 지하1층 
1,서울특별시 노원구 상계동 326-4 
1,서울특별시 노원구 상계동 169-463번지 
1,서울특별시 노원구 상계동 735-2번지 
1,서울특별시 노원구 상계동 707 지하1층 
1,서울특별시 노원구 상계동 349-2번지 
1,서울특별시 노원구 공릉동 661-9번지 
1,서울특별시 노원구 공릉동 419-16번지 
1,서울특별시 노원구 상계동 169-147번지 
1,서울특별시 노원구 공릉동 661-3번지 
1,서울특별시 노원구 상계동 616-6
1,서울특별시 노원구 상계동 369-5번지 
1,서울특별시 노원구 상계동 169-169 공구나라
1,서울특별시 금천구 시흥동 888-10 지하1층
1,서울특별시 노원구 상계동 349-28 지하1층 
1,서울특별시 노원구 상계동 389-293번지 청양빌딩 
1,서울특별시 노원구 상계동 156-94번지 
1,서울특별시 노원구 상계동 730-5번지 일신프라자 B104 
1,서울특별시 노원구 상계동 693번지 지하4호
1,서울특별시 노원구 상계동 389-571번지 
1,서울특별시 노원구 상계동 389-361 
1,서울특별시 노원구 상계동 389-680번지 지하1층 
1,서울특별시 노원구 공릉동 661-6 
1,서울특별시 노원구 상계동 389-486
1,서울특별시 노원구 상계동 169-86
1,서울특별시 강북구 수유동 229-1
1,서울특별시 노원구 상계동 389-688 지하1층
1,서울특별시 노원구 상계동 707-4 태성빌딩
1,서울특별시 노원구 공릉동 441-59
1,서울특별시 은평구 불광동 281-82번지 (지하1층) 
1,서울특별시 은평구 갈현동 410-6번지 (지하1층) 
1,서울특별시 강북구 수유동 229-1
1,서울특별시 은평구 대조동 26-17 지층
1,서울특별시 은평구 응암동 576-16번지 지층 
1,서울특별시 은평구 대조동 222-4번지 지하1층 
1,서울특별시 은평구 신사동 20-4번지 지층 
1,서울특별시 은평구 갈현동 460-1번지 (지층) 
1,서울특별시 은평구 역촌동 45-59번지 (지하1층) 
1,서울특별시 은평구 갈현동 394-3번지 지층 
1,서울특별시 은평구 응암동 126-37번지 (지하1층) 
1,"서울특별시 은평구 불광동 314-3번지 ,309-25 (지층) "
1,서울특별시 은평구 갈현동 425-4번지 
1,서울특별시 은평구 역촌동 20-49번지 (지층) 
1,서울특별시 은평구 갈현동 402-1
1,서울특별시 은평구 응암동 576-25
1,서울특별시 은평구 응암동 595-1 (지층)
1,서울특별시 은평구 대조동 9-8번지 지층 
1,서울특별시 은평구 녹번동 156-7 (지층)
1,서울특별시 은평구 응암동 126-38
1,서울특별시 은평구 응암동 585-4 (지층)
1,서울특별시 은평구 대조동 2-1번지 (지층) 
1,서울특별시 은평구 대조동 199-9번지 (지층) 
1,서울특별시 은평구 역촌동 3-1번지 지층 
1,서울특별시 은평구 불광동 281-86번지 지층 
1,서울특별시 은평구 응암동 125-12번지 (지하1층) 
1,서울특별시 은평구 녹번동 117-111번지 지층 
1,서울특별시 은평구 대조동 220-28번지 (지층) 
1,서울특별시 은평구 불광동 281-175 
1,서울특별시 마포구 도화동 37 진도빌딩
1,서울특별시 은평구 대조동 197-5 
1,서울특별시 은평구 녹번동 183번지 
1,서울특별시 은평구 갈현동 496-4번지 
1,서울특별시 은평구 응암동 601-32 지층
1,서울특별시 은평구 역촌동 48-3 지층
1,서울특별시 은평구 녹번동 144-1 지하1층
1,서울특별시 은평구 응암동 85-5 지층
1,서울특별시 은평구 응암동 85-2 지하1층
1,서울특별시 은평구 응암동 74-6번지 
1,서울특별시 은평구 불광동 281-136번지 (지층) 
1,서울특별시 은평구 응암동 602-31번지 지층 
1,서울특별시 은평구 대조동 200-1번지 (지하1층) 
1,서울특별시 은평구 불광동 310-30번지 (지층) 
1,서울특별시 은평구 갈현동 395-24번지 
1,서울특별시 은평구 불광동 486-2번지 지하1층 
1,서울특별시 은평구 응암동 602-32번지 지하1층 
1,서울특별시 은평구 응암동 88-1번지 지1층 
1,서울특별시 은평구 응암동 85-30
1,서울특별시 은평구 갈현동 396-9 7층
1,서울특별시 은평구 불광동 285-20 지층 
1,서울특별시 은평구 신사동 23-7번지 지하1층 
1,서울특별시 은평구 녹번동 117-112 지하1층
1,서울특별시 은평구 대조동 198-25
1,서울특별시 은평구 갈현동 456-33
1,서울특별시 은평구 응암동 87-22번지 지하1층 
1,서울특별시 은평구 갈현동 403-15번지 지층 
1,서울특별시 은평구 응암동 591-12 (지층) 
1,서울특별시 은평구 응암동 119-25 지하1층 
1,서울특별시 은평구 불광동 320-17번지 (지하1층) 
1,서울특별시 은평구 대조동 26-17번지 (지층) 
1,서울특별시 은평구 불광동 310-20 (지층)
1,서울특별시 은평구 녹번동 156-40번지 
1,서울특별시 은평구 역촌동 42-62번지 (지층) 
1,서울특별시 은평구 갈현동 392-28 (지층)
1,서울특별시 은평구 응암동 98-15 지층
1,서울특별시 은평구 대조동 12-2 지층
1,서울특별시 은평구 응암동 84-6 (지하1층)
1,서울특별시 은평구 불광동 281-154 2층호
1,서울특별시 은평구 녹번동 141-5 (지하1층)
1,서울특별시 은평구 갈현동 396-9 5층
1,서울특별시 은평구 불광동 281-178번지 진우빌딩 지하1층 
1,서울특별시 은평구 수색동 105-2번지 
1,서울특별시 은평구 갈현동 456-17번지 
1,서울특별시 은평구 응암동 104-40번지 지하1층 
1,서울특별시 은평구 대조동 179-49 (지하1층) 
1,서울특별시 은평구 대조동 219-6 지하1층 
1,서울특별시 은평구 불광동 494 495번지
1,서울특별시 은평구 대조동 196-20
1,서울특별시 은평구 대조동 219-27번지 
1,서울특별시 은평구 대조동 185-54 
1,서울특별시 은평구 대조동 14-65 
1,서울특별시 은평구 응암동 579-42번지 (지층) 
1,서울특별시 은평구 응암동 579-40 (지하1층)
1,서울특별시 은평구 역촌동 14-10 지층
1,서울특별시 은평구 불광동 281-67번지 
1,서울특별시 은평구 갈현동 400-12 지층 
1,서울특별시 은평구 녹번동 155-1번지 (지층) 
1,서울특별시 은평구 불광동 281-52번지 
1,서울특별시 은평구 응암동 124-17번지 (지하1층) 
1,서울특별시 은평구 응암동 578-96 지하1층 
1,서울특별시 은평구 갈현동 392-7 지하1층
1,서울특별시 은평구 응암동 84-9 지층 
1,서울특별시 은평구 대조동 4-1번지 지층동 
1,서울특별시 은평구 수색동 368-6번지 (지층) 
1,서울특별시 은평구 갈현동 456-2번지 
1,서울특별시 은평구 갈현동 456-2번지 
1,서울특별시 은평구 대조동 14-63 창도빌딩(지층) 
1,서울특별시 은평구 응암동 126-39 지층
1,서울특별시 은평구 응암동 119-17 (지하1층)
1,서울특별시 은평구 불광동 281-108 외91
1,서울특별시 은평구 응암동 591-10 (지하1층)
1,
1,서울특별시 서대문구 충정로2가 91-2번지 2층 
1,서울특별시 서대문구 홍제동 294-4 (지하1층) 
1,서울특별시 서대문구 홍제동 305-1번지 
1,서울특별시 서대문구 남가좌동 259-12 (지하1층) 
1,서울특별시 서대문구 남가좌동 102-20번지 
1,서울특별시 서대문구 북가좌동 279-12 
1,서울특별시 서대문구 창천동 72-5 (지하1층) 
1,서울특별시 서대문구 홍제동 139-3 
1,서울특별시 서대문구 북아현동 126-44 
1,서울특별시 서대문구 북아현동 221-13번지 
1,"서울특별시 금천구 독산동 1030-2 ,3,6 지하1층 (시흥대로 311)"
1,서울특별시 서대문구 홍은동 201-1번지 
1,서울특별시 서대문구 홍은동 275-7번지 
1,서울특별시 서대문구 남가좌동 102-25 
1,"서울특별시 서대문구 북가좌동 300-14 ,15,16 "
1,서울특별시 서대문구 남가좌동 328-29번지 
1,서울특별시 강서구 화곡동 357-20 (지하 1층)
1,서울특별시 서대문구 북가좌동 278-1
1,서울특별시 서대문구 북아현동 220-14 지하1층 
1,서울특별시 서대문구 남가좌동 329-7번지 
1,서울특별시 서대문구 홍제동 294-50 
1,서울특별시 금천구 독산동 289-11 지하1층 (두산길 6)
1,서울특별시 서대문구 창천동 33-32 
1,서울특별시 금천구 독산동 193-31 지하1층 (독산동길 97)
1,서울특별시 서대문구 연희동 86-1번지 
1,서울특별시 마포구 연남동 229-64번지 
1,서울특별시 서대문구 연희동 188-5번지 지층 
1,서울특별시 서대문구 홍제동 266-153 
1,서울특별시 서대문구 남가좌동 102-16 (지하1층) 
1,서울특별시 서대문구 북가좌동 293-5 
1,서울특별시 양천구 신정동 1030-2 지하 1층
1,서울특별시 서대문구 홍은동 48-159번지 외 1필지(48-161) 지하1층 전체 
1,서울특별시 서대문구 홍제동 326-38 3층
1,서울특별시 서대문구 충정로2가 5-6
1,서울특별시 노원구 상계동 389-570 지하1층
1,서울특별시 중랑구 면목동 87-8
1,서울특별시 서대문구 홍제동 326-12 지하1층 
1,서울특별시 서대문구 홍제동 139-45 지하1층 
1,서울특별시 서대문구 홍은동 48-173번지 
1,서울특별시 마포구 서교동 372-2번지 1층동 
1,서울특별시 마포구 망원동 338-79 
1,서울특별시 마포구 합정동 414-13번지 
1,서울특별시 마포구 동교동 155-15번지 지1층 
1,서울특별시 마포구 동교동 182-5번지 
1,서울특별시 마포구 용강동 51-1번지 
1,서울특별시 마포구 대흥동 303번지 
1,서울특별시 마포구 노고산동 57-38 영화빌딩 
1,서울특별시 마포구 구수동 57-3번지 B1동 
1,서울특별시 서대문구 북가좌동 351-2
1,서울특별시 마포구 서교동 408-7번지 
1,서울특별시 마포구 망원동 394-94번지 
1,서울특별시 마포구 노고산동 57-18번지 
1,서울특별시 마포구 합정동 373-17번지 지층 
1,서울특별시 마포구 신공덕동 167번지 외2필지 메트로디오빌 지1층 B119호
1,서울특별시 마포구 노고산동 106-69번지 
1,서울특별시 마포구 서교동 351-5번지 
1,서울특별시 마포구 신공덕동 27-8번지 
1,서울특별시 마포구 도화동 174-1번지 
1,서울특별시 마포구 서교동 394-27 지하1층
1,서울특별시 마포구 서교동 371-4번지 
1,서울특별시 마포구 용강동 45-8 
1,서울특별시 마포구 동교동 200-8 
1,서울특별시 마포구 합정동 387-22 지하 
1,서울특별시 마포구 서교동 354-22번지 
1,서울특별시 마포구 구수동 68-24번지 
1,서울특별시 마포구 성산동 51-18번지 
1,서울특별시 마포구 아현동 347-1번지 
1,서울특별시 마포구 서교동 402-19 
1,서울특별시 마포구 동교동 185-17 
1,서울특별시 마포구 동교동 174-14번지 외1필지 B1 
1,서울특별시 마포구 서교동 351-1
1,서울특별시 마포구 동교동 205-9 
1,서울특별시 마포구 서교동 353-1
