사고부문,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
렌터카사고,2.02012E+15,2020년 12월 28일 09시,월요일,부산광역시 연제구 연산동,중상사고,0,2,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,이륜,남,33세,중상
렌터카사고,2020122800100174,2020년 12월 28일 11시,월요일,부산광역시 연제구 연산동,부상신고사고,0,0,0,1,차대사람 - 기타,불법유턴,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,57세,부상신고
렌터카사고,2020122900100424,2020년 12월 29일 21시,화요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,42세,상해없음,보행자,남,26세,경상
렌터카사고,2020123000100138,2020년 12월 30일 11시,수요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,이륜,남,20세,중상
렌터카사고,2020123000100525,2020년 12월 30일 22시,수요일,부산광역시 강서구 대저2동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,여,41세,중상
렌터카사고,2021010200100012,2021년 1월 2일 02시,토요일,부산광역시 사하구 감천동,중상사고,0,1,0,0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,17세,중상
렌터카사고,2021010200100102,2021년 1월 2일 12시,토요일,부산광역시 수영구 망미동,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,여,32세,중상
렌터카사고,2021010200100319,2021년 1월 2일 19시,토요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,21세,기타불명,승용,남,25세,경상
렌터카사고,2021010200100422,2021년 1월 2일 22시,토요일,부산광역시 해운대구 재송동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,27세,상해없음
렌터카사고,2021010400100109,2021년 1월 4일 11시,월요일,부산광역시 남구 문현동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,50세,경상,화물,남,36세,경상
렌터카사고,2021010500100002,2021년 1월 5일 00시,화요일,부산광역시 기장군 정관읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승용,남,38세,경상
렌터카사고,2021010700100052,2021년 1월 7일 08시,목요일,부산광역시 북구 구포동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,젖음/습기,눈,교차로 - 교차로안,승용,여,34세,상해없음,화물,남,63세,경상
렌터카사고,2021010700100255,2021년 1월 7일 16시,목요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,여,57세,중상
렌터카사고,2021010800100134,2021년 1월 8일 12시,금요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21세,상해없음,보행자,여,22세,경상
렌터카사고,2021010800100431,2021년 1월 8일 20시,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,보행자,여,50세,경상
렌터카사고,2021010800100476,2021년 1월 8일 21시,금요일,부산광역시 강서구 강동동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,승용,남,29세,중상
렌터카사고,2021010900100433,2021년 1월 9일 21시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,보행자,남,56세,중상
렌터카사고,2.02101E+15,2021년 1월 10일 21시,일요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,26세,경상
렌터카사고,2.02101E+15,2021년 1월 12일 21시,화요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,화물,남,49세,경상
렌터카사고,2021011500100244,2021년 1월 15일 14시,금요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,보행자,여,60세,경상
렌터카사고,2021011500100284,2021년 1월 15일 15시,금요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,29세,경상
렌터카사고,2021011600100419,2021년 1월 16일 21시,토요일,부산광역시 남구 대연동,중상사고,0,2,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,47세,경상
렌터카사고,2021011800100185,2021년 1월 18일 14시,월요일,부산광역시 부산진구 부암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,기타,단일로 - 기타,승용,여,54세,경상,건설기계,남,62세,상해없음
렌터카사고,2021012100100286,2021년 1월 21일 15시,목요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,25세,상해없음,보행자,여,61세,중상
렌터카사고,2021012200100029,2021년 1월 22일 06시,금요일,부산광역시 동구 범일동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,45세,상해없음,승용,남,63세,경상
렌터카사고,2021012200100159,2021년 1월 22일 12시,금요일,부산광역시 강서구 명지동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,40세,상해없음,보행자,여,48세,중상
렌터카사고,2021012200100205,2021년 1월 22일 14시,금요일,부산광역시 서구 동대신동3가,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,19세,상해없음,이륜,남,28세,부상신고
렌터카사고,2.02101E+15,2021년 1월 22일 16시,금요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41세,상해없음,승용,남,41세,중상
렌터카사고,2021012200100591,2021년 1월 22일 23시,금요일,부산광역시 북구 만덕동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,승용,남,45세,상해없음,승용,남,40세,중상
렌터카사고,2021012300100013,2021년 1월 23일 01시,토요일,부산광역시 부산진구 연지동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,52세,경상
렌터카사고,2.02101E+15,2021년 1월 23일 12시,토요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,49세,상해없음,보행자,여,72세,경상
렌터카사고,2.02101E+15,2021년 1월 23일 16시,토요일,부산광역시 영도구 남항동2가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,39세,경상,승용,남,58세,상해없음
렌터카사고,2021012500100372,2021년 1월 25일 17시,월요일,부산광역시 해운대구 우동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,자전거,남,17세,경상
렌터카사고,2021012600100349,2021년 1월 26일 17시,화요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,39세,상해없음,화물,남,60세,경상
렌터카사고,2021012600100442,2021년 1월 26일 19시,화요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,이륜,남,24세,경상
렌터카사고,2021012700100363,2021년 1월 27일 18시,수요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,이륜,남,30세,경상
렌터카사고,2021012700100412,2021년 1월 27일 19시,수요일,부산광역시 북구 구포동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승합,남,58세,경상
렌터카사고,2021012800100222,2021년 1월 28일 13시,목요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,63세,기타불명,승용,남,41세,경상
렌터카사고,2.02101E+15,2021년 1월 29일 05시,금요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,화물,남,52세,경상
렌터카사고,2021012900100191,2021년 1월 29일 11시,금요일,부산광역시 영도구 동삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,이륜,남,41세,경상
렌터카사고,2021012900100275,2021년 1월 29일 14시,금요일,부산광역시 사하구 장림동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,76세,경상
렌터카사고,2.02101E+15,2021년 1월 30일 17시,토요일,부산광역시 부산진구 범천동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,27세,경상
렌터카사고,2021013100100031,2021년 1월 31일 04시,일요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,39세,경상
렌터카사고,2021013100100202,2021년 1월 31일 16시,일요일,부산광역시 부산진구 부암동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,88세,경상
렌터카사고,2021013100100203,2021년 1월 31일 16시,일요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,승용,남,29세,경상
렌터카사고,2021020100100289,2021년 2월 1일 17시,월요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,승용,남,57세,상해없음,이륜,남,45세,경상
렌터카사고,2021020300100021,2021년 2월 3일 06시,수요일,부산광역시 동래구 안락동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,기타불명,남,77세,중상
렌터카사고,2021020300100334,2021년 2월 3일 17시,수요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,22세,상해없음,보행자,여,36세,경상
렌터카사고,2021020300100335,2021년 2월 3일 17시,수요일,부산광역시 금정구 부곡동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,여,58세,경상
렌터카사고,2021020300100505,2021년 2월 3일 21시,수요일,부산광역시 강서구 송정동,중상사고,0,6,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,승용,여,34세,중상
렌터카사고,2021020400100564,2021년 2월 4일 21시,목요일,부산광역시 부산진구 양정동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,32세,기타불명,원동기,남,37세,경상
렌터카사고,2021020500100205,2021년 2월 5일 13시,금요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,승용,남,49세,경상
렌터카사고,2021020500100258,2021년 2월 5일 14시,금요일,부산광역시 금정구 부곡동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,22세,부상신고
렌터카사고,2021020500100487,2021년 2월 5일 19시,금요일,부산광역시 사하구 다대동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,19세,경상,승용,남,62세,상해없음
렌터카사고,2021020800100627,2021년 2월 8일 22시,월요일,부산광역시 부산진구 전포동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,25세,경상
렌터카사고,2021020900100142,2021년 2월 9일 10시,화요일,부산광역시 북구 덕천동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승합,남,44세,상해없음
렌터카사고,2021020900100258,2021년 2월 9일 13시,화요일,부산광역시 해운대구 우동,중상사고,0,1,0,0,차대사람 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,여,33세,상해없음,보행자,여,71세,중상
렌터카사고,2.02102E+15,2021년 2월 10일 13시,수요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,이륜,여,59세,경상
렌터카사고,2021021000100619,2021년 2월 10일 20시,수요일,부산광역시 금정구 부곡동,부상신고사고,0,0,0,2,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,,,,
렌터카사고,2021021100100266,2021년 2월 11일 19시,목요일,부산광역시 부산진구 당감동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,이륜,남,26세,경상
렌터카사고,2021021200100214,2021년 2월 12일 19시,금요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,45세,상해없음,보행자,남,81세,중상
렌터카사고,2.02102E+15,2021년 2월 12일 22시,금요일,부산광역시 해운대구 좌동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,22세,상해없음,승용,남,40세,경상
렌터카사고,2021021300100078,2021년 2월 13일 12시,토요일,부산광역시 강서구 명지동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,43세,경상
렌터카사고,2021021300100301,2021년 2월 13일 20시,토요일,부산광역시 사하구 괴정동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,42세,상해없음,보행자,여,41세,중상
렌터카사고,2021021300100362,2021년 2월 13일 22시,토요일,부산광역시 해운대구 우동,경상사고,0,0,3,0,차대차 - 정면충돌,중앙선침범,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,54세,경상
렌터카사고,2021021400100196,2021년 2월 14일 18시,일요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,젖음/습기,흐림,단일로 - 기타,승용,남,25세,상해없음,승용,남,34세,경상
렌터카사고,2021021400100314,2021년 2월 14일 22시,일요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,차로위반,젖음/습기,비,교차로 - 교차로안,승용,남,33세,기타불명,승용,남,46세,경상
렌터카사고,2.02102E+15,2021년 2월 16일 12시,화요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,이륜,남,32세,경상
렌터카사고,2021021700100357,2021년 2월 17일 17시,수요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,이륜,남,43세,경상
렌터카사고,2021021800100542,2021년 2월 18일 23시,목요일,부산광역시 사상구 감전동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,승용,남,62세,상해없음
렌터카사고,2021021900100484,2021년 2월 19일 18시,금요일,부산광역시 해운대구 반송동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,남,60세,중상
렌터카사고,2021022000100539,2021년 2월 20일 23시,토요일,부산광역시 동래구 안락동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,승합,남,49세,경상
렌터카사고,2021022200100467,2021년 2월 22일 19시,월요일,부산광역시 금정구 금사동,중상사고,0,1,2,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,여,55세,중상
렌터카사고,2021022400100433,2021년 2월 24일 20시,수요일,부산광역시 사상구 주례동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,화물,남,31세,경상
렌터카사고,2021022500100085,2021년 2월 25일 08시,목요일,부산광역시 기장군 정관읍,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,74세,경상,승용,남,30세,중상
렌터카사고,2021022600100015,2021년 2월 26일 01시,금요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,29세,상해없음,승용,남,40세,경상
