사고부문,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
자전거사고,2022062600100157,2022년 6월 26일 13시,일요일,부산광역시 금정구 장전동,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,자전거,남,13세,부상신고,승용,남,54세,상해없음
자전거사고,2022070200100334,2022년 7월 2일 15시,토요일,부산광역시 수영구 민락동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,자전거,남,64세,상해없음,보행자,남,27세,경상
자전거사고,2022070200100447,2022년 7월 2일 18시,토요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,자전거,여,63세,상해없음,보행자,여,6세,경상
자전거사고,2022070400100354,2022년 7월 4일 16시,월요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,자전거,남,22세,상해없음,보행자,여,49세,경상
자전거사고,2022070600100088,2022년 7월 6일 08시,수요일,부산광역시 사하구 감천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,16세,상해없음,보행자,여,73세,중상
자전거사고,2022070600100457,2022년 7월 6일 19시,수요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,72세,경상,승용,남,44세,상해없음
자전거사고,2022070800100037,2022년 7월 8일 05시,금요일,부산광역시 사상구 감전동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,건조,맑음,단일로 - 기타,자전거,남,72세,경상,승용,남,64세,상해없음
자전거사고,2022070800100259,2022년 7월 8일 13시,금요일,부산광역시 영도구 남항동2가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,72세,경상,승용,여,57세,상해없음
자전거사고,2022070800100327,2022년 7월 8일 15시,금요일,부산광역시 중구 부평동3가,부상신고사고,0,0,0,2,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,자전거,남,53세,부상신고,이륜,여,56세,부상신고
자전거사고,2022070800100533,2022년 7월 8일 20시,금요일,부산광역시 동래구 수안동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,기타불명,미분류,기타불명,보행자,여,77세,경상
자전거사고,2.02207E+15,2022년 7월 11일 18시,월요일,부산광역시 중구 보수동1가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,11세,경상,승용,남,59세,상해없음
자전거사고,2022071200100032,2022년 7월 12일 05시,화요일,부산광역시 사하구 신평동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,44세,부상신고,기타불명,기타불명,미분류,기타불명
자전거사고,2022071200100074,2022년 7월 12일 08시,화요일,부산광역시 연제구 거제동,중상사고,0,1,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,40세,부상신고,승합,남,71세,상해없음
자전거사고,2.02207E+15,2022년 7월 16일 14시,토요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,14세,상해없음,보행자,남,29세,경상
