사고부문,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
택시사고,2020010200100162,2020년 1월 2일 11시,목요일,부산광역시 남구 용당동,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,남,66세,상해없음,승용,여,28세,경상
택시사고,2020010300100476,2020년 1월 3일 19시,금요일,부산광역시 북구 구포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,35세,경상
택시사고,2020010400100034,2020년 1월 4일 02시,토요일,부산광역시 북구 덕천동,중상사고,0,3,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,승용,남,35세,중상
택시사고,2020010400100048,2020년 1월 4일 03시,토요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,이륜,남,18세,경상
택시사고,2020010400100168,2020년 1월 4일 11시,토요일,부산광역시 서구 서대신동2가,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,62세,경상,승용,남,66세,경상
택시사고,2020010500100019,2020년 1월 5일 01시,일요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,22세,경상
택시사고,2020010500100215,2020년 1월 5일 14시,일요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,35세,경상
택시사고,2020010500100286,2020년 1월 5일 17시,일요일,부산광역시 부산진구 당감동,중상사고,0,2,11,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,55세,기타불명,승용,남,69세,중상
택시사고,2020010500100317,2020년 1월 5일 18시,일요일,부산광역시 수영구 수영동,경상사고,0,0,3,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,이륜,남,21세,경상
택시사고,2020010600100025,2020년 1월 6일 05시,월요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,여,34세,경상
택시사고,2020010600100122,2020년 1월 6일 09시,월요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,여,26세,중상
택시사고,2020010600100506,2020년 1월 6일 19시,월요일,부산광역시 사상구 모라동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,이륜,남,25세,중상
택시사고,2020010600100632,2020년 1월 6일 22시,월요일,부산광역시 중구 보수동2가,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 지하차도(도로)내,승용,남,73세,상해없음,이륜,남,37세,중상
택시사고,2020010600100633,2020년 1월 6일 22시,월요일,부산광역시 중구 남포동6가,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,56세,상해없음,보행자,여,67세,중상
택시사고,2.02001E+15,2020년 1월 7일 08시,화요일,부산광역시 사하구 장림동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,59세,상해없음,승용,남,36세,경상
택시사고,2.02001E+15,2020년 1월 7일 14시,화요일,부산광역시 수영구 망미동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,맑음,교차로 - 교차로안,승용,남,60세,상해없음,이륜,남,48세,중상
택시사고,2020010700100336,2020년 1월 7일 15시,화요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,70세,상해없음,승용,남,60세,경상
택시사고,2020010700100468,2020년 1월 7일 18시,화요일,부산광역시 서구 서대신동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,57세,상해없음,승용,남,29세,경상
택시사고,2020010700100738,2020년 1월 7일 23시,화요일,부산광역시 사상구 괘법동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,남,60세,상해없음
택시사고,2020010800100166,2020년 1월 8일 09시,수요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,단일로 - 지하차도(도로)내,승용,남,67세,상해없음,보행자,여,35세,경상
택시사고,2.02001E+15,2020년 1월 8일 21시,수요일,부산광역시 금정구 금사동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,53세,경상
택시사고,2020010800100593,2020년 1월 8일 23시,수요일,부산광역시 사하구 다대동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,61세,상해없음,보행자,남,22세,경상
택시사고,2020010900100319,2020년 1월 9일 16시,목요일,부산광역시 수영구 망미동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,이륜,남,68세,중상
택시사고,2020011000100001,2020년 1월 10일 00시,금요일,부산광역시 북구 덕천동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 지하차도(도로)내,승용,남,71세,상해없음,이륜,남,20세,중상
택시사고,2020011000100541,2020년 1월 10일 20시,금요일,부산광역시 수영구 수영동,경상사고,0,0,1,0,차대차 - 기타,과속,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,기타불명,기타불명,미분류,기타불명
택시사고,2020011000100592,2020년 1월 10일 22시,금요일,부산광역시 금정구 부곡동,경상사고,0,0,2,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,31세,경상
택시사고,2020011000100627,2020년 1월 10일 23시,금요일,부산광역시 수영구 광안동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,여,45세,중상
택시사고,2020011100100025,2020년 1월 11일 01시,토요일,부산광역시 영도구 동삼동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세,상해없음,보행자,남,23세,경상
택시사고,2020011100100054,2020년 1월 11일 04시,토요일,부산광역시 부산진구 가야동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,여,51세,경상
택시사고,2020011100100139,2020년 1월 11일 10시,토요일,부산광역시 부산진구 양정동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,54세,경상
택시사고,2020011100100172,2020년 1월 11일 11시,토요일,부산광역시 동래구 명륜동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,개인형이동수단(PM),남,40세,중상
택시사고,2020011100100488,2020년 1월 11일 20시,토요일,부산광역시 동구 좌천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,경상,승용,남,37세,상해없음
택시사고,2.02001E+15,2020년 1월 11일 20시,토요일,부산광역시 부산진구 부전동,중상사고,0,1,3,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,승용,남,64세,상해없음
택시사고,2020011100100521,2020년 1월 11일 21시,토요일,부산광역시 강서구 녹산동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,72세,경상,승용,여,58세,경상
택시사고,2020011200100003,2020년 1월 12일 00시,일요일,부산광역시 부산진구 양정동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,이륜,남,42세,경상
택시사고,2020011200100135,2020년 1월 12일 12시,일요일,부산광역시 수영구 수영동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승용,남,57세,경상
택시사고,2020011200100308,2020년 1월 12일 19시,일요일,부산광역시 부산진구 전포동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,66세,상해없음,승용,여,29세,상해없음
택시사고,2020011200100355,2020년 1월 12일 21시,일요일,부산광역시 해운대구 송정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,62세,상해없음,승용,남,40세,경상
택시사고,2020011300100188,2020년 1월 13일 12시,월요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,11세,경상
택시사고,2020011300100286,2020년 1월 13일 15시,월요일,부산광역시 중구 남포동6가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,보행자,여,73세,중상
택시사고,2.02001E+15,2020년 1월 13일 18시,월요일,부산광역시 영도구 동삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,보행자,여,29세,경상
택시사고,2020011400100004,2020년 1월 14일 00시,화요일,부산광역시 북구 구포동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,34세,부상신고
택시사고,2020011400100049,2020년 1월 14일 05시,화요일,부산광역시 동래구 명륜동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,80세,중상
택시사고,2020011400100527,2020년 1월 14일 20시,화요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,이륜,남,32세,경상
택시사고,2020011500100002,2020년 1월 15일 00시,수요일,부산광역시 영도구 청학동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,26세,경상
택시사고,2020011500100118,2020년 1월 15일 09시,수요일,부산광역시 동구 범일동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,65세,경상
택시사고,2020011500100629,2020년 1월 15일 23시,수요일,부산광역시 남구 대연동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,남,40세,중상
택시사고,2020011600100215,2020년 1월 16일 12시,목요일,부산광역시 서구 동대신동3가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,여,32세,경상
택시사고,2020011600100615,2020년 1월 16일 23시,목요일,부산광역시 사상구 괘법동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,이륜,남,27세,경상
택시사고,2020011700100012,2020년 1월 17일 01시,금요일,부산광역시 부산진구 부전동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,보행자,남,60세,중상
택시사고,2.02001E+15,2020년 1월 17일 20시,금요일,부산광역시 서구 충무동2가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,42세,중상
택시사고,2020011700100624,2020년 1월 17일 23시,금요일,부산광역시 남구 용호동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,이륜,남,41세,중상
택시사고,2020011800100046,2020년 1월 18일 04시,토요일,부산광역시 금정구 서동,부상신고사고,0,0,0,1,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,44세,부상신고
택시사고,2020011800100047,2020년 1월 18일 04시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,71세,상해없음,보행자,남,61세,경상
택시사고,2020011800100104,2020년 1월 18일 08시,토요일,부산광역시 부산진구 부암동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,65세,상해없음,이륜,남,73세,중상
택시사고,2020011900100056,2020년 1월 19일 05시,일요일,부산광역시 강서구 신호동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,,,,
택시사고,2020011900100248,2020년 1월 19일 15시,일요일,부산광역시 강서구 대저2동,중상사고,0,1,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,남,57세,경상
택시사고,2020011900100268,2020년 1월 19일 16시,일요일,부산광역시 중구 중앙동4가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,66세,상해없음,승용,남,33세,경상
택시사고,2020011900100385,2020년 1월 19일 20시,일요일,부산광역시 부산진구 범천동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,보행자,여,29세,경상
택시사고,2020011900100386,2020년 1월 19일 20시,일요일,부산광역시 기장군 기장읍,중상사고,0,2,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,35세,중상
택시사고,2020011900100444,2020년 1월 19일 23시,일요일,부산광역시 부산진구 초읍동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,65세,중상
택시사고,2020012000100384,2020년 1월 20일 15시,월요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세,기타불명,화물,남,27세,중상
택시사고,2020012000100637,2020년 1월 20일 21시,월요일,부산광역시 금정구 서동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,이륜,남,40세,경상
택시사고,2020012100100062,2020년 1월 21일 06시,화요일,부산광역시 동구 범일동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,승용,남,64세,경상
택시사고,2020012100100157,2020년 1월 21일 09시,화요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,72세,경상
택시사고,2020012100100356,2020년 1월 21일 14시,화요일,부산광역시 북구 구포동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,보행자,여,59세,중상
택시사고,2020012100100359,2020년 1월 21일 14시,화요일,부산광역시 사상구 학장동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,남,59세,중상
택시사고,2020012100100618,2020년 1월 21일 19시,화요일,부산광역시 동구 초량동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,64세,경상,승용,여,42세,경상
택시사고,2020012100100735,2020년 1월 21일 23시,화요일,부산광역시 동래구 명장동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,이륜,남,27세,중상
택시사고,2020012200100042,2020년 1월 22일 04시,수요일,부산광역시 수영구 광안동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,이륜,남,22세,중상
택시사고,2020012200100722,2020년 1월 22일 23시,수요일,부산광역시 동래구 수안동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,64세,상해없음,승용,남,69세,경상
택시사고,2020012300100068,2020년 1월 23일 05시,목요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,68세,상해없음,보행자,남,53세,중상
택시사고,2020012300100114,2020년 1월 23일 08시,목요일,부산광역시 사상구 덕포동,사망사고,1,0,0,0,차대사람 - 횡단중,과속,젖음/습기,비,단일로 - 기타,승용,남,60세,상해없음,보행자,남,72세,사망
택시사고,2020012300100446,2020년 1월 23일 16시,목요일,부산광역시 금정구 서동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,56세,상해없음,이륜,남,54세,중상
택시사고,2.02001E+15,2020년 1월 23일 18시,목요일,부산광역시 부산진구 개금동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,남,70세,중상
택시사고,2020012300100613,2020년 1월 23일 19시,목요일,부산광역시 사상구 괘법동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,승용,남,36세,경상
택시사고,2020012300100729,2020년 1월 23일 22시,목요일,부산광역시 중구 부평동1가,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,여,31세,중상
택시사고,2020012400100143,2020년 1월 24일 11시,금요일,부산광역시 남구 문현동,중상사고,0,2,1,0,차대차 - 기타,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,63세,상해없음,승용,남,43세,상해없음
택시사고,2020012400100146,2020년 1월 24일 11시,금요일,부산광역시 수영구 망미동,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,31세,경상
택시사고,2020012400100283,2020년 1월 24일 16시,금요일,부산광역시 부산진구 초읍동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,63세,상해없음,이륜,남,51세,경상
택시사고,2020012400100413,2020년 1월 24일 21시,금요일,부산광역시 서구 토성동4가,중상사고,0,1,1,1,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,승용,남,62세,중상
택시사고,2020012400100415,2020년 1월 24일 21시,금요일,부산광역시 부산진구 전포동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,승용,남,51세,중상
택시사고,2020012400100432,2020년 1월 24일 22시,금요일,부산광역시 사하구 당리동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,남,27세,경상
택시사고,2.02001E+15,2020년 1월 24일 23시,금요일,부산광역시 영도구 봉래동4가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,남,44세,중상
택시사고,2020012500100013,2020년 1월 25일 01시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,차로위반,젖음/습기,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,63세,경상
택시사고,2020012500100032,2020년 1월 25일 04시,토요일,부산광역시 북구 구포동,중상사고,0,2,0,0,차대차 - 추돌,과속,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,이륜,남,20세,중상
택시사고,2020012500100071,2020년 1월 25일 10시,토요일,부산광역시 사하구 구평동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,남,34세,경상
택시사고,2020012500100113,2020년 1월 25일 12시,토요일,부산광역시 해운대구 재송동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,이륜,남,32세,중상
택시사고,2.02001E+15,2020년 1월 25일 19시,토요일,부산광역시 동래구 낙민동,중상사고,0,1,2,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,승용,남,65세,부상신고
택시사고,2020012600100021,2020년 1월 26일 02시,일요일,부산광역시 서구 서대신동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,이륜,남,23세,경상
택시사고,2020012600100029,2020년 1월 26일 03시,일요일,부산광역시 부산진구 초읍동,경상사고,0,0,2,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,이륜,남,23세,경상
택시사고,2020012600100304,2020년 1월 26일 21시,일요일,부산광역시 북구 금곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,82세,중상
택시사고,2020012600100317,2020년 1월 26일 22시,일요일,부산광역시 영도구 영선동2가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,67세,상해없음,승용,남,56세,상해없음
택시사고,2020012600100336,2020년 1월 26일 23시,일요일,부산광역시 사상구 엄궁동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,63세,상해없음,이륜,남,52세,중상
택시사고,2020012700100004,2020년 1월 27일 00시,월요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,24세,경상
택시사고,2.02001E+15,2020년 1월 27일 02시,월요일,부산광역시 부산진구 당감동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,남,61세,경상
택시사고,2020012700100044,2020년 1월 27일 03시,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,남,71세,경상
택시사고,2020012700100277,2020년 1월 27일 18시,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,70세,상해없음,승용,여,34세,경상
택시사고,2020012700100447,2020년 1월 27일 23시,월요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,60세,상해없음,보행자,남,25세,경상
택시사고,2020012700100448,2020년 1월 27일 23시,월요일,부산광역시 사상구 주례동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,42세,경상
택시사고,2020012800100207,2020년 1월 28일 12시,화요일,부산광역시 사하구 감천동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,61세,상해없음,보행자,남,82세,부상신고
택시사고,2020012800100495,2020년 1월 28일 22시,화요일,부산광역시 영도구 봉래동3가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,이륜,남,24세,경상
택시사고,2020012900100189,2020년 1월 29일 12시,수요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,이륜,남,40세,경상
택시사고,2020013000100021,2020년 1월 30일 02시,목요일,부산광역시 해운대구 우동,중상사고,0,1,0,0,차대사람 - 횡단중,과속,건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,보행자,남,34세,중상
택시사고,2020013000100436,2020년 1월 30일 18시,목요일,부산광역시 북구 구포동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,이륜,남,24세,경상
택시사고,2020013000100568,2020년 1월 30일 23시,목요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차량단독 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,,,,
택시사고,2.02001E+15,2020년 1월 31일 06시,금요일,부산광역시 해운대구 중동,중상사고,0,1,0,0,차량단독 - 공작물충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,,,,
택시사고,2020013100100111,2020년 1월 31일 09시,금요일,부산광역시 중구 부평동4가,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,이륜,남,29세,경상
택시사고,2020013100100143,2020년 1월 31일 10시,금요일,부산광역시 동구 초량동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,77세,경상,승용,여,37세,중상
택시사고,2020013100100197,2020년 1월 31일 12시,금요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,이륜,남,33세,중상
택시사고,2.02001E+15,2020년 1월 31일 17시,금요일,부산광역시 북구 덕천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,남,31세,경상
택시사고,2020020100100005,2020년 2월 1일 00시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,이륜,남,26세,중상
택시사고,2020020100100023,2020년 2월 1일 01시,토요일,부산광역시 동래구 안락동,중상사고,0,1,3,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,60세,상해없음,이륜,남,32세,중상
택시사고,2020020100100288,2020년 2월 1일 16시,토요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,58세,상해없음,보행자,여,58세,경상
택시사고,2020020100100316,2020년 2월 1일 17시,토요일,부산광역시 부산진구 범천동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,이륜,남,49세,중상
택시사고,2020020100100392,2020년 2월 1일 20시,토요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,38세,경상
택시사고,2020020100100431,2020년 2월 1일 22시,토요일,부산광역시 동구 좌천동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,18세,경상
택시사고,2020020100100447,2020년 2월 1일 23시,토요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,48세,경상
