사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022011400100481,2022년 1월 14일 18시,금요일,경기도 부천시 상동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 교량,화물,남,52세,상해없음,승용,남,46세,경상
2022020600100015,2022년 2월 6일 06시,일요일,인천광역시 부평구 삼산동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,단일로 - 교량,승합,남,57세,상해없음,특수,남,43세,중상
2022040600100249,2022년 4월 6일 14시,수요일,인천광역시 계양구 서운동,경상사고,0,0,1,0,차대차 - 추돌,차로위반,건조,맑음,단일로 - 교량,승용,여,59세,상해없음,승용,남,75세,경상
2022041600100115,2022년 4월 16일 09시,토요일,경기도 부천시 상동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,44세,상해없음,화물,남,45세,경상
2022080500100231,2022년 8월 5일 12시,금요일,인천광역시 계양구 서운동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,43세,경상,승용,여,40세,경상
2022092700100152,2022년 9월 27일 09시,화요일,인천광역시 부평구 삼산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,52세,상해없음,승용,남,41세,경상
2022101900100128,2022년 10월 19일 08시,수요일,경기도 부천시 삼정동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 교량,승용,남,34세,상해없음,승용,남,36세,경상
2022120800100037,2022년 12월 8일 03시,목요일,인천광역시 부평구 삼산동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 고가도로위,승합,여,67세,경상,특수,남,30세,경상
