사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022010300100161,2022년 1월 3일 10시,월요일,울산광역시 울주군 범서읍,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,경상,승용,남,52세,경상
2022022700100229,2022년 2월 27일 16시,일요일,울산광역시 울주군 범서읍,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,승용,남,41세,경상
2022100100100213,2022년 10월 1일 11시,토요일,울산광역시 울주군 범서읍,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,23세,경상
