사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022011300100005,2022년 1월 13일 01시,목요일,경상남도 김해시 진례면,경상사고,0,0,1,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,남,37세,상해없음
2022042200100420,2022년 4월 22일 18시,금요일,경상남도 창원시 진해구 소사동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승용,남,41세,경상
2022061500100472,2022년 6월 15일 19시,수요일,경상남도 김해시 관동동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 터널,승용,남,38세,상해없음,승용,남,51세,경상
2022070500100053,2022년 7월 5일 07시,화요일,경상남도 김해시 진례면,경상사고,0,0,1,1,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,55세,부상신고,승용,남,43세,경상
2022080500100601,2022년 8월 5일 23시,금요일,경상남도 김해시 진례면,중상사고,0,2,0,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,남,27세,중상
2022112100100298,2022년 11월 21일 15시,월요일,경상남도 창원시 진해구 소사동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,화물,남,50세,경상
